prochloraceae,prochlorococcus_marinus,code_MONS,lon,lat,prokaryote_c01_darwin_clim,sample_method_underway,section_id_I09N,fe_t_darwin_clim,section_id_I07N,depth,myoviridae,code_WTRA,species_number,section_id_C13.5.A13.5,code_NASW,family_number,code_SATL,section_id_AMT28,pelagibacteraceae,no3_darwin_clim,sample_method_CTD,section_id_P18,dop_darwin_clim,flavobacteriaceae,po4_darwin_clim,temperature
1.1741408722687485,0.8513806828353306,0,-0.9048640563178161,1.6841799287720616,0.11214874711968244,0,0,0.9385918544708709,0,-0.4730096172336213,-0.37538445355176586,0,0.12028989203257302,0,1,0.1686065130740285,0,0,-0.14816882452409985,1.1135751168346992,1,0,-0.16856580578730873,-0.596293615601143,-0.27488527987676803,26.634
0.574918044041973,0.4072582413721205,0,-0.9386651420807567,1.59781594765683,0.12611325511183227,0,0,0.9775248029569976,0,-0.4730096172336213,-0.37538445355176586,0,0.6436956180110385,0,1,0.9862477019074821,0,0,0.4830992662127943,1.1388290119188476,1,0,-0.255225070057285,-0.596293615601143,-0.30648385597709915,27.517
-0.1476048224322895,-0.30947462961468825,0,-0.995173223431895,1.540277138695068,-0.2267478088056812,0,0,1.032854357141328,0,-0.4730096172336213,-0.37538445355176586,0,0.31083852038418025,0,1,0.10571103700991667,0,0,0.270437349357678,1.097953602515547,1,0,-0.4575220595823445,-0.596293615601143,-0.32380194767883247,27.857
-2.2099186294187216,-2.1594464721459854,0,-0.20040429226846976,2.316234407640281,0.6919144633073602,0,0,0.6868390382095301,0,-0.4730096172336213,-0.37538445355176586,0,0.8173601906859209,0,0,0.9862477019074821,0,1,0.2602648930460162,0.5929980721091312,1,0,2.398328433781018,2.4109331911510172,0.07983122148913638,15.13
-2.2099186294187216,-2.1594464721459854,0,-0.24558100394092838,2.265768571787257,0.3880256438862817,0,0,0.28168442096901064,0,-0.4730096172336213,-0.37538445355176586,0,-0.07267074427285201,0,0,-0.02007991511830696,0,1,2.3158688005535075,0.368015801425304,1,0,2.2254497431680114,2.454143616348074,0.25425364366283704,16.36
-2.2099186294187216,-2.1594464721459854,0,-0.2665082271458333,2.2412355457083213,0.34514031056041544,0,0,0.16796714564459272,0,-0.4730096172336213,-0.37538445355176586,0,0.2071221783700143,0,0,-0.1458708672465306,0,1,0.7564120546619697,0.29232993715828415,1,0,2.2858533518144464,1.704798267994044,0.2886036172842983,16.96
-1.064018096026154,-0.5192619210549462,0,-0.29835750069332756,2.1603950902411393,0.4744067957733896,0,0,0.06612039079590645,0,-0.4730096172336213,-0.37538445355176586,0,2.1487885811933536,0,0,1.8667843668050477,0,1,1.6193434429116131,0.22902977288850584,1,0,2.287305166818668,2.259423219257538,0.2512622794008343,18.9
0.09767888354758603,1.1565331748879613,0,-0.31002685413674974,2.114449566457194,0.7390820301651413,0,0,0.04943442394868035,0,-0.4730096172336213,-0.37538445355176586,0,0.945196612238265,0,0,0.6717703215869231,0,1,0.485210530730309,0.19526761356581562,1,0,2.2037276790367626,1.3071529626996057,0.1568829824908297,19.22
0.32831796754699966,1.525154801302425,0,-0.3319601310593352,2.028174105457182,1.1249900478775317,0,0,0.0409669221486884,0,-0.4730096172336213,-0.37538445355176586,0,1.4951344257087265,0,0,1.6780979386127122,0,1,-0.23607420170789362,0.16182205140713718,1,0,2.019130030613307,1.2147154708223569,0.012755742013020767,19.92
0.8960027521828927,2.412753687950352,0,-0.3432745676836692,1.982461756610888,1.2683137505835045,0,0,0.0585520068097201,0,-0.4730096172336213,-0.37538445355176586,0,0.3446066317376296,0,0,0.04281556094580486,0,1,-1.1310584239961694,0.18235478814298373,1,0,1.8346557140006663,0.34066155354517386,-0.06565855742871306,20.67
0.4844175711290045,1.8020449561710339,0,-0.3658680034362022,1.8879366526778814,1.3509050504510487,0,0,0.2371723742444369,0,-0.4730096172336213,-0.37538445355176586,0,0.27465840107691303,0,0,0.29439746520225213,0,1,-0.12532878110735002,0.3463526019637668,1,0,1.3226921949728192,0.8575457536871874,-0.19305347326795086,21.96
0.19794243778086268,1.3800478872461728,0,-0.37820248725432803,1.835105991151639,1.3511576606835696,0,0,0.41793681705115876,0,-0.4730096172336213,-0.37538445355176586,0,0.6316355782419494,0,0,0.6088748455228112,0,1,-0.6170614805503186,0.5287006118269587,1,0,1.0112137641327887,0.46919889432123024,-0.244750279687823,22.97
0.12356750367784125,1.2795147164058644,0,-0.3984512639305919,1.7452069916205346,1.2688097650710655,0,0,0.6778906805294052,0,-0.4730096172336213,-0.37538445355176586,0,-0.05819869654994514,0,0,-0.27166181937475425,0,1,-1.3673281168198594,0.820030705492547,1,0,0.6590182359976663,-0.596293615601143,-0.28621395373457686,23.23
0.36303723988270215,1.596698889145408,0,-0.4093152813093272,1.6963618511258152,1.173342172077556,0,0,0.8559648576698223,0,-0.4730096172336213,-0.37538445355176586,0,0.08893378863294145,0,0,0.5459793694586994,0,1,-0.504588661708172,0.972473217186644,1,0,0.45219485606220855,0.36363418466259667,-0.30110317406947323,23.55
0.2768149711438012,0.80050847590409,0,-0.4257520887912613,1.5998166318024174,0.9520986692628828,0,0,1.0810317976239394,0,-0.4730096172336213,-0.37538445355176586,0,0.2818944249383665,0,0,0.35729294126636396,0,1,-0.027059014473938676,1.1844434915878548,1,0,0.12527329376291155,0.8143353284901304,-0.317790531016251,24.28
-0.25055596646722395,0.10800046536072884,0,-0.4335193891912341,1.5484555337304466,0.7874814369325167,0,0,1.118820949251165,0,-0.4730096172336213,-0.37538445355176586,0,0.5037991566896053,0,0,0.6088748455228112,0,1,-0.17216046676858507,1.2734402673188518,1,0,-0.01146233459661109,0.5818741802781137,-0.32147194259205786,24.29
0.9545263913332788,1.1285938358431846,0,-0.45007676002011043,1.446155816029093,0.46567975078121077,0,0,1.123773239603557,0,-0.4730096172336213,-0.37538445355176586,0,-1.5150515006559042,0,0,-1.3408849124646551,0,1,-0.3397180962040697,1.3644194485326273,1,0,-0.19422228745762787,0.5282713743374602,-0.32430733613598034,24.96
-0.1802398414524206,-0.11680623955446655,0,-0.4558800564055078,1.4081893227088356,0.3940990745124026,0,0,1.123927501414784,0,-0.4730096172336213,-0.37538445355176586,0,-0.5984884782051353,0,0,-0.5232437236312015,0,1,-0.1589170802496293,1.3710903386350375,1,0,-0.22925903380437654,0.6573556825210743,-0.32488306388861465,26.19
1.0517184143646603,0.9060481179027111,0,-0.4715966401271188,1.3043271602030464,0.3496023738231873,0,0,1.124126796338609,0,-0.4730096172336213,-0.37538445355176586,0,0.9886127554069857,0,0,0.7975612737151467,0,1,-1.2615729578061687,1.268025257854187,1,0,-0.24573527872819975,-0.596293615601143,-0.3268401012454052,25.19
0.1820362940567651,0.12552311441482278,0,-0.47816418621413853,1.2600757387022221,0.47887610160050786,0,0,1.1240367561140554,0,-0.4730096172336213,-0.37538445355176586,0,0.043105637510403,0,0,0.04281556094580486,0,1,0.15508553344619289,1.1712134366804359,1,0,-0.17046395175169546,0.729555380318689,-0.32697246273331376,25.48
0.5836938474759575,0.4800135722372756,0,-0.49452264106700367,1.1487001615387986,0.8581263917831856,0,0,1.1239046208494916,0,-0.4730096172336213,1.512932324677315,0,-0.49477213619096927,0,0,-0.9006165800158724,0,1,-0.004794770471056526,0.9035581151828227,1,0,0.0646058325087819,-0.596293615601143,-0.3266262487536436,25.81
0.2385853774345047,0.08070712259444436,0,-0.5016591377800428,1.0988949880091183,0.8444859679556315,0,0,1.1238159586589838,0,-0.4730096172336213,-0.37538445355176586,0,0.10581784430966613,0,0,-0.08297539118241878,0,1,0.4360756474136037,0.736389501092075,1,0,0.04365275461180518,0.4741216009892494,-0.32667655623630076,26.12
1.0986689627364792,0.9188065444029268,0,-0.5162414236035797,0.996622603592123,0.33525996726792895,0,0,1.1237833018521575,0,-0.4730096172336213,0.5623573251513164,0,0.3228985601532693,0,0,0.8604567497792585,0,1,-0.9441155476271408,0.4740211498908646,1,0,-0.25630784006202095,-0.596293615601143,-0.3272967178861889,26.2
0.6914168346281216,0.6048523530558435,0,-0.5177742036829629,0.9389369807807286,0.09502114904839312,0,0,1.1237613833106328,0,-0.4730096172336213,2.8118376036824646,0,0.82942023045501,0,0,0.9862477019074821,0,1,0.3825263019239125,0.3351965355520006,1,0,-0.3654930102741491,-0.596293615601143,-0.3274587162874733,26.78
0.6637730538110693,0.5350040054439019,0,-0.5134768247795344,0.8238277115184452,-0.22033153126894667,0,0,1.1226783785536758,0,-0.4730096172336213,-0.37538445355176586,0,1.0923290974211517,0,0,1.1120386540357057,0,1,-0.0857905546884383,0.2202051989043965,1,0,-0.4907984011033782,-0.596293615601143,-0.3276260432351448,27.08
0.9208492456553619,0.8586481409683646,0,-0.5091570942443693,0.7692338588386674,-0.32008924805119154,0,0,1.1199778998350447,0,-0.4730096172336213,-0.37538445355176586,0,-0.07990676813430546,0,0,-0.4603482475670897,0,1,0.4420255746902356,0.20249742907041846,1,0,-0.5268513620733553,-0.596293615601143,-0.32767396519225384,27.85
0.010195093065050077,-0.03347271962900616,0,-0.5012360281644931,0.667122667392459,-0.5057316599312167,0,0,1.1205645003277276,0,-0.4730096172336213,-0.37538445355176586,1,1.7918114040283173,0,0,1.363620558292153,0,1,1.04488756100966,0.21802185343931713,1,0,-0.5915458894536787,-0.596293615601143,-0.32775630093551494,28.1
0.35535841187796535,0.26885353870522216,0,-0.49546547353297865,0.6074176200793775,-0.5246759204938831,0,0,1.1214397859527296,0,-0.4730096172336213,-0.37538445355176586,1,0.2650103692616418,0,0,0.5459793694586994,0,1,0.9185955562346898,0.2275222056680544,1,0,-0.5978699696017271,-0.596293615601143,-0.3277651894089585,28.83
0.45957107765653515,0.27442525660721534,0,-0.486891021844893,0.4954476195471209,-0.40116464859576595,0,0,1.1211860976850507,0,-0.4730096172336213,-0.37538445355176586,1,0.18300209883183616,0,0,0.48308389339458757,0,1,1.1859584174072328,0.25194219637663506,1,0,-0.5534016292285979,-0.596293615601143,-0.3277127349305868,28.77
0.021932730158004635,-0.07756196563608132,0,-0.4832479361613868,0.44295229812565545,-0.34438642966053323,0,0,1.1191774180581633,0,-0.4730096172336213,-0.37538445355176586,1,-0.3283435873775402,0,0,-0.20876634331064242,0,1,0.906695701681425,0.2544419320644468,1,0,-0.5306940434887051,-0.596293615601143,-0.3276852944113703,28.7
0.016831794412001035,-0.13667062511809389,0,-0.47586038321139484,0.33725496249946707,-0.11164864473905818,0,0,1.0991696897427563,0,-0.4730096172336213,-0.37538445355176586,1,0.6412836100572206,0,0,0.29439746520225213,0,1,1.539115391246055,0.26147018676291073,1,0,-0.44368474908732175,-0.596293615601143,-0.32757660780027104,28.43
0.18834390277494192,0.1529779562507304,0,-0.4644438876819078,0.17290907793047497,0.949832569202039,0,0,0.32679807575704817,0,-0.4730096172336213,-0.37538445355176586,1,1.6880950620141515,0,0,1.740993414676824,0,1,0.5017167805945149,0.3060168494301985,1,0,0.003910359750549766,-0.596293615601143,-0.3270890173778218,26.71
0.4420194707885653,0.4091962302075965,0,-0.4642951070932037,0.12315861415005461,0.8992805885277461,0,0,0.0850754701043319,0,-0.4730096172336213,2.147260096781453,1,-0.1426189749335686,0,0,-0.1458708672465306,0,1,1.0704146683577922,0.320662716094129,1,0,-0.007852458869435062,-0.596293615601143,-0.3270773839241688,26.96
0.8274966366263488,0.9152535648712211,0,-0.464261010694973,0.013541219197061596,0.7950543630783505,0,0,-0.05309313172002322,0,-0.4730096172336213,3.7174963303282564,1,1.0682090178829735,0,0,1.4265160343562648,0,1,0.25546656459711914,0.3112080174109755,1,0,-0.02754055586772753,-0.596293615601143,-0.32703231924056014,26.51
1.3658373285298546,1.4407715374244157,0,-0.46417115713539236,-0.042407811675906924,0.745873029826543,0,0,-0.10240211495878296,0,-0.4730096172336213,1.318600695073157,1,0.7208798725332084,0,0,0.23150198913814032,0,1,-0.3581436774478344,0.2985175733863379,1,0,-0.056049805054940643,-0.596293615601143,-0.32706432615332093,26.35
1.442790154891609,1.4588594332221896,0,-0.46397812031585006,-0.1531169835036334,0.3441860744919624,0,0,-0.1423729284866347,0,-0.4730096172336213,1.2626845186304514,0,1.0392649224371597,0,0,0.8604567497792585,1,1,-1.2696341496003156,0.2492978777149474,1,0,-0.27621655213234975,-0.596293615601143,-0.327367283371365,26.11
1.5231984538554948,1.5237820592106297,0,-0.4638356523698061,-0.2055439069433879,0.1374901635477231,0,0,-0.11213248615950838,0,-0.4730096172336213,-0.37538445355176586,0,1.022380866760435,0,0,0.7975612737151467,1,1,-1.2988079865696098,0.23375237982576316,1,0,-0.37095107453469567,-0.596293615601143,-0.32749163155904265,26.07
0.7860309654007704,0.7994587319515404,0,-0.463716226924116,-0.31345424545005757,-0.34447439178907696,0,0,-0.07532728464197434,0,-0.4730096172336213,-0.37538445355176586,0,0.75223597593284,0,0,0.6717703215869231,1,1,-0.9525606056971995,0.19935867020854814,1,0,-0.549494222612196,1.3087938649222788,-0.32771010796184047,25.52
1.2809314303060513,1.2339719787721826,0,-0.4635645067571775,-0.34975686286800123,-0.4984479645706907,0,0,-0.1024017249491475,0,-0.4730096172336213,1.0903526961512926,0,1.9847720403337423,0,0,1.740993414676824,1,1,-0.6944105351465387,0.18585038275097182,1,0,-0.5969617413566324,-0.596293615601143,-0.32776679667989644,25.33
0.95227759170332,1.0977475135451946,0,-0.4643474911901279,-0.46531948466183926,-0.7920486405031124,0,0,-0.30219690373348534,0,-0.4730096172336213,-0.37538445355176586,0,1.1236852008207832,0,0,1.1120386540357057,1,1,-1.4128162705154035,0.15962678382501586,1,0,-0.6770656872883652,-0.05971858878705267,-0.32786260293496383,23.96
0.5377305769904623,0.7267034010863859,0,-0.46485751478702386,-0.519454241797709,-0.9161563609103951,0,0,-0.5422417269345334,0,-0.4730096172336213,-0.37538445355176586,0,1.3817700518792893,0,0,1.1120386540357057,1,1,-0.9682991230095818,0.1491394366609035,1,0,-0.7083248430270631,0.03271890309019637,-0.3279013828650238,24.04
0.5320811535298344,0.7689354077927961,0,-0.4657188383025998,-0.6190544846097714,-0.9828094579151232,0,0,-0.9837646984997424,0,-0.4730096172336213,-0.37538445355176586,0,1.2008694553429533,0,0,1.6780979386127122,1,1,-0.007865700678350506,0.12928088012313801,1,0,-0.7228490447959379,0.6940024988274394,-0.3279209878810466,23.4
0.5811159552172246,0.8756862928135896,0,-0.46533953788525356,-0.7071974609576459,-0.9818787045117805,0,0,-1.2918185127461221,0,-0.4730096172336213,-0.37538445355176586,0,0.6123395146114069,0,0,0.7346657976510349,1,1,-0.9763603148037289,0.0923955400182218,1,0,-0.7185937747009572,0.2290802024034058,-0.32791575123061123,23.24
0.2175234491929414,0.46903163550291277,0,-0.4651925589735319,-0.7602728266267894,-0.9428404224834954,0,0,-1.4198381018267003,0,-0.4730096172336213,-0.37538445355176586,0,0.07204973295621676,0,0,0.1686065130740285,1,1,-1.7429412677995197,0.06382128360278902,1,0,-0.7056013363032853,-0.596293615601143,-0.32787674483921697,23.19
0.506686172342741,0.7956635038154005,0,-0.46453781872097494,-0.8634995442469365,-0.7698168169928288,0,0,-1.5476034592261736,0,-0.4730096172336213,-0.37538445355176586,0,1.3383539087105685,0,0,0.8604567497792585,1,1,-1.1734756474844192,0.026729979441177523,1,0,-0.6730447927675598,0.13336090608081066,-0.32190169636515764,22.09
0.43159820421070827,0.7001368041334046,0,-0.47677453785652973,-0.902616064995796,-0.7941698994448829,0,0,-1.5607844094776764,0,-0.4730096172336213,-0.37538445355176586,0,0.3180745442456337,0,0,0.6088748455228112,1,1,-0.45219091504621634,-6.857852019439627e-4,1,0,-0.6766428327387441,0.33956761873005853,-0.32169872483829604,22.06
0.6497866170881557,0.9840521685306131,0,-0.5005088144393359,-0.9781582677130259,-0.7379850359567992,0,0,-1.5908126085610736,0,-0.4730096172336213,-0.37538445355176586,0,0.05998969318712769,0,0,0.23150198913814032,1,1,-0.6111115532736862,-0.05688521933851602,1,0,-0.6549349259989761,0.3592584454021352,-0.3185353959232838,21.25
1.580515420033708,2.050592024320808,0,-0.5107420281311374,-1.0107775847269684,-0.7132783398506433,0,0,-1.5893379119268891,0,-0.4730096172336213,-0.37538445355176586,0,0.12028989203257302,0,0,0.5459793694586994,1,1,-1.4026438142037416,-0.06510503042704505,1,0,-0.6462727165290232,0.009199304565215862,-0.319248800552106,21.12
0.07310663393242862,0.7668359198876975,0,-0.5352978829643592,-1.084910633570996,-0.6427624008668379,0,0,-1.5301220599268157,0,-0.4730096172336213,-0.37538445355176586,0,0.0021015022955001824,0,0,-0.02007991511830696,1,1,1.017249189144013,-0.06517683905099796,1,0,-0.6046258240410953,1.566415513881949,-0.3265047795533736,19.58
0.1796229481124193,0.7383313340992408,0,-0.5478450594915119,-1.1228375735129408,-0.5830273630947401,0,0,-1.4364858659300808,0,-0.4730096172336213,-0.37538445355176586,0,1.1381572485436902,0,0,1.049143177971594,1,1,0.158540329929399,-0.04012244685693167,1,0,-0.574692197989557,0.8662972322081105,-0.3274992838747171,19.64
0.2948602169549326,1.1575829188405105,0,-0.5713869630305062,-1.192289160497646,-0.16717702259114797,0,0,-1.2397888846905036,0,-0.4730096172336213,-0.37538445355176586,0,0.19506213860092522,0,0,0.29439746520225213,1,1,-0.004027037919232764,0.04106289340696191,1,0,-0.3920870379419811,-0.596293615601143,-0.3260002020996796,18.39
-0.2641584617899003,0.4251038885654608,0,-0.5820505065922306,-1.225149554488793,0.06702217617624116,0,0,-1.1523704609113892,0,-0.4730096172336213,-0.37538445355176586,0,1.3648859962025646,0,0,1.8038888907409358,1,1,-0.21822441987799662,0.07922637183389844,1,0,-0.2556221217848281,-0.596293615601143,-0.32244900247129077,18.45
-1.014599352938527,-0.41404527719557116,0,-0.6036117033518427,-1.287924695300398,0.7002510565005159,0,0,-0.9364971972982942,0,-0.4730096172336213,-0.37538445355176586,0,0.7377639282099331,0,0,0.6717703215869231,1,1,1.6166563789802306,0.13680148261551542,1,0,0.3075105705839552,-0.596293615601143,-0.28416666453060035,16.49
-0.8783001558544504,-0.21168694295797053,0,-0.6147877359631758,-1.3203727150962554,0.8854746157241087,0,0,-0.7639875138355013,0,-0.4730096172336213,-0.37538445355176586,0,-0.08473078404194108,0,0,-0.08297539118241878,1,1,0.7736860370779992,0.10803129879543906,1,0,0.7286532877573885,-0.596293615601143,-0.21677853596357638,16.41
-2.2099186294187216,-2.1594464721459854,0,-0.6388313184898843,-1.3888829662215558,0.8193017038875892,0,0,-0.5258001583254651,0,-0.4730096172336213,-0.37538445355176586,0,0.11546587612493739,0,0,0.4201884173304758,1,1,1.1744424291298796,0.04018835956020451,1,0,1.2216373674084167,1.62767586352841,-0.07156334208892741,15.62
-1.6459635612422725,-2.1594464721459854,0,-0.6519478926756912,-1.4253676328130427,0.6610172181173757,0,0,-0.40104066238947683,0,-0.4730096172336213,-0.37538445355176586,0,1.1429812644513258,0,0,1.3007250822280412,1,1,2.6133651643851237,0.013979545438988538,1,0,1.4604812851367495,-0.596293615601143,0.028891748379039284,16.77
-2.2099186294187216,-2.1594464721459854,0,-0.6765970012258061,-1.4932395459562526,0.39845306667638186,0,0,-0.2745286061543419,0,-0.4730096172336213,-0.37538445355176586,0,-0.046138656780856074,0,0,0.04281556094580486,1,1,0.45143029845007415,-0.03231649533373335,1,0,1.9614812877247136,1.451552358294835,0.22677161985636995,14.36
-2.2099186294187216,-2.1594464721459854,0,-0.6877172766757892,-1.5202619303973297,0.3252596483499946,0,0,-0.2736793549725524,0,-0.4730096172336213,-0.37538445355176586,0,1.3407659166643864,0,0,1.363620558292153,1,1,1.1556329816102036,-0.055176873090092754,1,0,2.231366248050897,-0.596293615601143,0.3484879638248836,12.6
-2.2099186294187216,-2.1594464721459854,0,-0.709486411342768,-1.5768521923488377,0.22321597368271864,0,0,-0.3857736129983427,0,-0.4730096172336213,-0.37538445355176586,0,0.47967907715142716,0,0,0.04281556094580486,1,1,1.822408702868936,-0.05050571865293758,1,0,3.2304747376566016,-0.596293615601143,0.9874750572952918,11.39
-2.2099186294187216,-2.1594464721459854,0,-0.722112373985181,-1.6135794040560258,0.2278393062706769,0,0,-0.4259315713498363,0,-0.4730096172336213,-0.37538445355176586,0,0.790828103193925,0,0,1.3007250822280412,1,1,2.1406338455997878,-0.023910220955071924,1,0,3.4552257333479166,-0.596293615601143,1.1733472570967307,12.45
-2.2099186294187216,-2.1594464721459854,0,-0.7487715444576919,-1.684130669955018,0.08988400415645986,0,0,-0.5487788526422223,0,-0.4730096172336213,-0.37538445355176586,0,0.06722571704858113,0,0,-0.1458708672465306,0,1,1.6316271637407895,0.17095523232252488,1,0,3.84320954239552,-0.596293615601143,1.7525987141224995,11.06
-2.2099186294187216,-2.1594464721459854,0,-0.7619533718617257,-1.7180633663955502,0.054393031110162846,0,0,-0.5360897071413577,0,-0.4730096172336213,-0.37538445355176586,0,1.5240785211545402,0,0,1.363620558292153,0,1,2.4187449624978603,0.2224589159012114,1,0,3.8784277259169224,1.505702131643046,1.828152321303749,9.73
-2.2099186294187216,-2.1594464721459854,0,-0.7882438487821326,-1.7831321281633024,-0.05207849299878468,0,0,-0.5376159136481566,0,-0.4730096172336213,-0.37538445355176586,0,1.2201655189734957,0,0,1.6152024625486003,0,1,2.034302887172229,0.3642695664377456,1,0,4.073563987546124,-0.596293615601143,2.043504387971492,9.72
-2.2099186294187216,-2.1594464721459854,0,-0.8014697021274656,-1.8142278628624173,-0.10148798278768506,0,0,-0.5842977815808186,0,-0.4730096172336213,-0.37538445355176586,0,0.8776603895313663,0,0,0.7346657976510349,0,1,2.103974616250214,0.4717083856489934,1,0,4.283397479413975,-0.596293615601143,2.2202256388603803,9.71
-2.2099186294187216,-2.1594464721459854,0,-0.8272311904301092,-1.8810627088801535,-0.28800703067040995,0,0,-0.7484230456962732,0,-0.4730096172336213,-0.37538445355176586,0,-1.0591819973843375,0,0,-1.4666758645928788,0,1,2.4396656745350507,1.0398723823449365,1,0,4.468170007502257,-0.596293615601143,2.907461086248872,9.71
-2.2099186294187216,-2.1594464721459854,0,-0.8396697651199097,-1.9084046293469,-0.5327607189166285,0,0,-0.7684041727544637,0,-0.4730096172336213,-0.37538445355176586,0,0.5954554589346822,0,0,0.7975612737151467,0,1,0.46697688262450066,1.5894388881695836,1,0,4.219125954879471,-0.596293615601143,3.4089456802684244,10.1
