prochlorococcus_marinus,temperature,lon,sample_method_underway,depth,fe_t_darwin_clim,code_MONS,section_id_I07N,section_id_I09N,lat,code_ISSG,code_WTRA,species_number,family_number,no3_darwin_clim,code_NASW,prokaryote_c02_darwin_clim,sample_method_CTD,section_id_P18,dop_darwin_clim,po4_darwin_clim,pelagibacteraceae,target
-2.1594464721459854,-1.8251969882711707,-0.20040429226846976,0,-0.4730096172336213,0.6868390382095301,0,0,0,2.316234407640281,0,0,0.8173601906859209,0.9862477019074821,0.5929980721091312,0,1.7141396093080856,1,0,2.398328433781018,0.07983122148913638,1.4769268915022047,Other
-2.1594464721459854,-1.6120437997640074,-0.24558100394092838,0,-0.4730096172336213,0.28168442096901064,0,0,0,2.265768571787257,0,0,-0.07267074427285201,-0.02007991511830696,0.368015801425304,0,1.7157136801377637,1,0,2.2254497431680114,0.25425364366283704,2.9009693759527324,Other
-2.1594464721459854,-1.5080666346385614,-0.2665082271458333,0,-0.4730096172336213,0.16796714564459272,0,0,0,2.2412355457083213,0,0,0.2071221783700143,-0.1458708672465306,0.29232993715828415,0,1.7953528557101945,1,0,2.2858533518144464,0.2886036172842983,1.8206383595045028,Other
-0.5192619210549462,-1.171873800732954,-0.29835750069332756,0,-0.4730096172336213,0.06612039079590645,0,0,0,2.1603950902411393,0,0,2.1487885811933536,1.8667843668050477,0.22902977288850584,0,1.8340710611686748,1,0,2.287305166818668,0.2512622794008343,2.4184436825754245,Other
1.1565331748879613,-1.1164193126660498,-0.31002685413674974,0,-0.4730096172336213,0.04943442394868035,0,0,0,2.114449566457194,0,0,0.945196612238265,0.6717703215869231,0.19526761356581562,0,1.846041731415683,1,0,2.2037276790367626,0.1568829824908297,-0.37419537446607254,Prochloraceae
1.525154801302425,-0.9951126200196959,-0.3319601310593352,0,-0.4730096172336213,0.0409669221486884,0,0,0,2.028174105457182,0,0,1.4951344257087265,1.6780979386127122,0.16182205140713718,0,1.8432032223188815,1,0,2.019130030613307,0.012755742013020767,-0.37419537446607254,Prochloraceae
2.412753687950352,-0.8651411636128888,-0.3432745676836692,0,-0.4730096172336213,0.0585520068097201,0,0,0,1.982461756610888,0,0,0.3446066317376296,0.04281556094580486,0.18235478814298373,0,1.788505717903802,1,0,1.8346557140006663,-0.06565855742871306,-0.37419537446607254,Prochloraceae
1.8020449561710339,-0.6415902585931809,-0.3658680034362022,0,-0.4730096172336213,0.2371723742444369,0,0,0,1.8879366526778814,0,0,0.27465840107691303,0.29439746520225213,0.3463526019637668,0,1.6040667105809474,1,0,1.3226921949728192,-0.19305347326795086,-0.37419537446607254,Prochloraceae
1.3800478872461728,-0.46656203063201435,-0.37820248725432803,0,-0.4730096172336213,0.41793681705115876,0,0,0,1.835105991151639,0,0,0.6316355782419494,0.6088748455228112,0.5287006118269587,0,1.4914829947512929,1,0,1.0112137641327887,-0.244750279687823,-0.37419537446607254,Prochloraceae
1.2795147164058644,-0.4215052590776543,-0.3984512639305919,0,-0.4730096172336213,0.6778906805294052,0,0,0,1.7452069916205346,0,0,-0.05819869654994514,-0.27166181937475425,0.820030705492547,0,1.296539546823216,1,0,0.6590182359976663,-0.28621395373457686,-0.37419537446607254,Prochloraceae
1.596698889145408,-0.3660507710107499,-0.4093152813093272,0,-0.4730096172336213,0.8559648576698223,0,0,0,1.6963618511258152,0,0,0.08893378863294145,0.5459793694586994,0.972473217186644,0,1.094253634436966,1,0,0.45219485606220855,-0.30110317406947323,-0.37419537446607254,Prochloraceae
0.80050847590409,-0.23954522010812426,-0.4257520887912613,0,-0.4730096172336213,1.0810317976239394,0,0,0,1.5998166318024174,0,0,0.2818944249383665,0.35729294126636396,1.1844434915878548,0,0.683428878928268,1,0,0.12527329376291155,-0.317790531016251,-0.37419537446607254,Prochloraceae
0.10800046536072884,-0.23781226735603384,-0.4335193891912341,0,-0.4730096172336213,1.118820949251165,0,0,0,1.5484555337304466,0,0,0.5037991566896053,0.6088748455228112,1.2734402673188518,0,0.4684438743493554,1,0,-0.01146233459661109,-0.32147194259205786,-0.37419537446607254,Prochloraceae
1.1285938358431846,-0.12170443296595256,-0.45007676002011043,0,-0.4730096172336213,1.123773239603557,0,0,0,1.446155816029093,0,0,-1.5150515006559042,-1.3408849124646551,1.3644194485326273,0,0.14639149993148318,1,0,-0.19422228745762787,-0.32430733613598034,-0.37419537446607254,Prochloraceae
-0.11680623955446655,0.09144875554121112,-0.4558800564055078,0,-0.4730096172336213,1.123927501414784,0,0,0,1.4081893227088356,0,0,-0.5984884782051353,-0.5232437236312015,1.3710903386350375,0,0.08335370280958015,1,0,-0.22925903380437654,-0.32488306388861465,-0.37419537446607254,Prochloraceae
0.9060481179027111,-0.08184651966786498,-0.4715966401271188,0,-0.4730096172336213,1.124126796338609,0,0,0,1.3043271602030464,0,0,0.9886127554069857,0.7975612737151467,1.268025257854187,0,0.028837446007045263,1,0,-0.24573527872819975,-0.3268401012454052,-0.37419537446607254,Prochloraceae
0.12552311441482278,-0.03159088985723305,-0.47816418621413853,0,-0.4730096172336213,1.1240367561140554,0,0,0,1.2600757387022221,0,0,0.043105637510403,0.04281556094580486,1.1712134366804359,0,0.12222267931801065,1,0,-0.17046395175169546,-0.32697246273331376,-0.37419537446607254,Prochloraceae
0.4800135722372756,0.025596550961761763,-0.49452264106700367,0,-0.4730096172336213,1.1239046208494916,0,0,0,1.1487001615387986,0,0,-0.49477213619096927,-0.9006165800158724,0.9035581151828227,0,0.40820452056283535,1,0,0.0646058325087819,-0.3266262487536436,-0.37419537446607254,Prochloraceae
0.08070712259444436,0.07931808627657574,-0.5016591377800428,0,-0.4730096172336213,1.1238159586589838,0,0,0,1.0988949880091183,0,0,0.10581784430966613,-0.08297539118241878,0.736389501092075,0,0.3978143636765392,1,0,0.04365275461180518,-0.32667655623630076,-0.37419537446607254,Prochloraceae
0.9188065444029268,0.09318170829330154,-0.5162414236035797,0,-0.4730096172336213,1.1237833018521575,0,0,0,0.996622603592123,0,0,0.3228985601532693,0.8604567497792585,0.4740211498908646,0,0.011368147859953511,1,0,-0.25630784006202095,-0.3272967178861889,-0.37419537446607254,Prochloraceae
0.6048523530558435,0.193692967914566,-0.5177742036829629,0,-0.4730096172336213,1.1237613833106328,0,0,0,0.9389369807807286,0,0,0.82942023045501,0.9862477019074821,0.3351965355520006,0,-0.1596577539887262,1,0,-0.3654930102741491,-0.3274587162874733,-0.37419537446607254,Prochloraceae
0.5350040054439019,0.24568155047728835,-0.5134768247795344,0,-0.4730096172336213,1.1226783785536758,0,0,0,0.8238277115184452,0,0,1.0923290974211517,1.1120386540357057,0.2202051989043965,0,-0.380492967819188,1,0,-0.4907984011033782,-0.3276260432351448,-0.37419537446607254,Prochloraceae
0.8586481409683646,0.3791189123882775,-0.5091570942443693,0,-0.4730096172336213,1.1199778998350447,0,0,0,0.7692338588386674,0,0,-0.07990676813430546,-0.4603482475670897,0.20249742907041846,0,-0.4501882866262061,1,0,-0.5268513620733553,-0.32767396519225384,-0.37419537446607254,Prochloraceae
-0.03347271962900616,0.4224427311905465,-0.5012360281644931,0,-0.4730096172336213,1.1205645003277276,0,0,0,0.667122667392459,0,1,1.7918114040283173,1.363620558292153,0.21802185343931713,0,-0.5795178970498924,1,0,-0.5915458894536787,-0.32775630093551494,-0.37419537446607254,Prochloraceae
0.26885353870522216,0.5489482820931715,-0.49546547353297865,0,-0.4730096172336213,1.1214397859527296,0,0,0,0.6074176200793775,0,1,0.2650103692616418,0.5459793694586994,0.2275222056680544,0,-0.5903714866685469,1,0,-0.5978699696017271,-0.3277651894089585,-0.37419537446607254,Prochloraceae
0.27442525660721534,0.5385505655806272,-0.486891021844893,0,-0.4730096172336213,1.1211860976850507,0,0,0,0.4954476195471209,0,1,0.18300209883183616,0.48308389339458757,0.25194219637663506,0,-0.488867916017287,1,0,-0.5534016292285979,-0.3277127349305868,-0.37419537446607254,Prochloraceae
-0.07756196563608132,0.5264198963159918,-0.4832479361613868,0,-0.4730096172336213,1.1191774180581633,0,0,0,0.44295229812565545,0,1,-0.3283435873775402,-0.20876634331064242,0.2544419320644468,0,-0.4429378554192525,1,0,-0.5306940434887051,-0.3276852944113703,-0.37419537446607254,Prochloraceae
-0.13667062511809389,0.47963017200954133,-0.47586038321139484,0,-0.4730096172336213,1.0991696897427563,0,0,0,0.33725496249946707,0,1,0.6412836100572206,0.29439746520225213,0.26147018676291073,0,-0.27529112665333516,1,0,-0.44368474908732175,-0.32757660780027104,-0.37419537446607254,Prochloraceae
0.1529779562507304,0.18156229864993062,-0.4644438876819078,0,-0.4730096172336213,0.32679807575704817,0,0,0,0.17290907793047497,0,1,1.6880950620141515,1.740993414676824,0.3060168494301985,0,0.49911122176364225,1,0,0.003910359750549766,-0.3270890173778218,-0.37419537446607254,Prochloraceae
0.4091962302075965,0.22488611745219966,-0.4642951070932037,0,-0.4730096172336213,0.0850754701043319,0,0,0,0.12315861415005461,0,1,-0.1426189749335686,-0.1458708672465306,0.320662716094129,0,0.4549690426462657,1,0,-0.007852458869435062,-0.3270773839241688,-0.37419537446607254,Prochloraceae
0.9152535648712211,0.14690324360811552,-0.464261010694973,0,-0.4730096172336213,-0.05309313172002322,0,0,0,0.013541219197061596,0,1,1.0682090178829735,1.4265160343562648,0.3112080174109755,0,0.37096406444373525,1,0,-0.02754055586772753,-0.32703231924056014,-0.37419537446607254,Prochloraceae
1.4407715374244157,0.11917599957466332,-0.46417115713539236,0,-0.4730096172336213,-0.10240211495878296,0,0,0,-0.042407811675906924,0,1,0.7208798725332084,0.23150198913814032,0.2985175733863379,0,0.323062975901246,1,0,-0.056049805054940643,-0.32706432615332093,-0.37419537446607254,Prochloraceae
1.4588594332221896,0.07758513352448472,-0.46397812031585006,0,-0.4730096172336213,-0.1423729284866347,0,0,0,-0.1531169835036334,0,0,1.0392649224371597,0.8604567497792585,0.2492978777149474,0,-0.0031105974579417757,1,0,-0.27621655213234975,-0.327367283371365,-0.37419537446607254,Prochloraceae
1.5237820592106297,0.07065332251612182,-0.4638356523698061,0,-0.4730096172336213,-0.11213248615950838,0,0,0,-0.2055439069433879,0,0,1.022380866760435,0.7975612737151467,0.23375237982576316,0,-0.15292405898142075,1,0,-0.37095107453469567,-0.32749163155904265,-0.37419537446607254,Prochloraceae
0.7994587319515404,-0.02465907884887016,-0.463716226924116,0,-0.4730096172336213,-0.07532728464197434,0,0,0,-0.31345424545005757,0,0,0.75223597593284,0.6717703215869231,0.19935867020854814,0,-0.4756711349114639,1,0,-0.549494222612196,-0.32771010796184047,-0.37419537446607254,Prochloraceae
1.2339719787721826,-0.057585181138594836,-0.4635645067571775,0,-0.4730096172336213,-0.1024017249491475,0,0,0,-0.34975686286800123,0,0,1.9847720403337423,1.740993414676824,0.18585038275097182,0,-0.5743604791565767,1,0,-0.5969617413566324,-0.32776679667989644,-0.37419537446607254,Prochloraceae
1.0977475135451946,-0.29499970817502863,-0.4643474911901279,0,-0.4730096172336213,-0.30219690373348534,0,0,0,-0.46531948466183926,0,0,1.1236852008207832,1.1120386540357057,0.15962678382501586,0,-0.7669310818704321,1,0,-0.6770656872883652,-0.32786260293496383,-0.37419537446607254,Prochloraceae
0.7267034010863859,-0.2811360861583029,-0.46485751478702386,0,-0.4730096172336213,-0.5422417269345334,0,0,0,-0.519454241797709,0,0,1.3817700518792893,1.1120386540357057,0.1491394366609035,0,-0.8597395594584244,1,0,-0.7083248430270631,-0.3279013828650238,-0.37419537446607254,Prochloraceae
0.7689354077927961,-0.39204506229211167,-0.4657188383025998,0,-0.4730096172336213,-0.9837646984997424,0,0,0,-0.6190544846097714,0,0,1.2008694553429533,1.6780979386127122,0.12928088012313801,0,-0.9284543227815738,1,0,-0.7228490447959379,-0.3279209878810466,-0.37419537446607254,Prochloraceae
0.8756862928135896,-0.4197723063255639,-0.46533953788525356,0,-0.4730096172336213,-1.2918185127461221,0,0,0,-0.7071974609576459,0,0,0.6123395146114069,0.7346657976510349,0.0923955400182218,0,-0.9534193972806065,1,0,-0.7185937747009572,-0.32791575123061123,-0.37419537446607254,Prochloraceae
0.46903163550291277,-0.42843707008601717,-0.4651925589735319,0,-0.4730096172336213,-1.4198381018267003,0,0,0,-0.7602728266267894,0,0,0.07204973295621676,0.1686065130740285,0.06382128360278902,0,-0.940452845107482,1,0,-0.7056013363032853,-0.32787674483921697,-0.37419537446607254,Prochloraceae
0.7956635038154005,-0.6190618728160011,-0.46453781872097494,0,-0.4730096172336213,-1.5476034592261736,0,0,0,-0.8634995442469365,0,0,1.3383539087105685,0.8604567497792585,0.026729979441177523,0,-0.8053375954169648,1,0,-0.6730447927675598,-0.32190169636515764,-0.37419537446607254,Prochloraceae
0.7001368041334046,-0.6242607310722736,-0.47677453785652973,0,-0.4730096172336213,-1.5607844094776764,0,0,0,-0.902616064995796,0,0,0.3180745442456337,0.6088748455228112,-6.857852019439627e-4,0,-0.8368729710336023,1,0,-0.6766428327387441,-0.32169872483829604,-0.37419537446607254,Prochloraceae
0.9840521685306131,-0.764629903991625,-0.5005088144393359,0,-0.4730096172336213,-1.5908126085610736,0,0,0,-0.9781582677130259,0,0,0.05998969318712769,0.23150198913814032,-0.05688521933851602,0,-0.7876057607394431,1,0,-0.6549349259989761,-0.3185353959232838,-0.37419537446607254,Prochloraceae
2.050592024320808,-0.7871582897688048,-0.5107420281311374,0,-0.4730096172336213,-1.5893379119268891,0,0,0,-1.0107775847269684,0,0,0.12028989203257302,0.5459793694586994,-0.06510503042704505,0,-0.7628508167368209,1,0,-0.6462727165290232,-0.319248800552106,-0.37419537446607254,Prochloraceae
0.7668359198876975,-1.0540330135907825,-0.5352978829643592,0,-0.4730096172336213,-1.5301220599268157,0,0,0,-1.084910633570996,0,0,0.0021015022955001824,-0.02007991511830696,-0.06517683905099796,0,-0.6799010098302153,1,0,-0.6046258240410953,-0.3265047795533736,-0.37419537446607254,Prochloraceae
0.7383313340992408,-1.0436352970782374,-0.5478450594915119,0,-0.4730096172336213,-1.4364858659300808,0,0,0,-1.1228375735129408,0,0,1.1381572485436902,1.049143177971594,-0.04012244685693167,0,-0.617727958610641,1,0,-0.574692197989557,-0.3274992838747171,-0.37419537446607254,Prochloraceae
1.1575829188405105,-1.2602543910895825,-0.5713869630305062,0,-0.4730096172336213,-1.2397888846905036,0,0,0,-1.192289160497646,0,0,0.19506213860092522,0.29439746520225213,0.04106289340696191,0,-0.21191449987034017,1,0,-0.3920870379419811,-0.3260002020996796,-0.37419537446607254,Prochloraceae
0.4251038885654608,-1.2498566745770383,-0.5820505065922306,0,-0.4730096172336213,-1.1523704609113892,0,0,0,-1.225149554488793,0,0,1.3648859962025646,1.8038888907409358,0.07922637183389844,0,0.03675644917661973,1,0,-0.2556221217848281,-0.32244900247129077,-0.37419537446607254,Prochloraceae
-0.41404527719557116,-1.5895154139868275,-0.6036117033518427,0,-0.4730096172336213,-0.9364971972982942,0,0,0,-1.287924695300398,0,0,0.7377639282099331,0.6717703215869231,0.13680148261551542,0,0.8254448795860635,1,0,0.3075105705839552,-0.28416666453060035,-0.37419537446607254,Prochloraceae
-0.21168694295797053,-1.6033790360035534,-0.6147877359631758,0,-0.4730096172336213,-0.7639875138355013,0,0,0,-1.3203727150962554,0,0,-0.08473078404194108,-0.08297539118241878,0.10803129879543906,0,1.2159988644924318,1,0,0.7286532877573885,-0.21677853596357638,-0.37419537446607254,Prochloraceae
-2.1594464721459854,-1.7402823034187236,-0.6388313184898843,0,-0.4730096172336213,-0.5258001583254651,0,0,0,-1.3888829662215558,0,0,0.11546587612493739,0.4201884173304758,0.04018835956020451,0,1.4476713875525988,1,0,1.2216373674084167,-0.07156334208892741,-0.37419537446607254,Other
-2.1594464721459854,-1.540992736928286,-0.6519478926756912,0,-0.4730096172336213,-0.40104066238947683,0,0,0,-1.4253676328130427,0,0,1.1429812644513258,1.3007250822280412,0.013979545438988538,0,1.4582627028631399,1,0,1.4604812851367495,0.028891748379039284,3.107063292936702,Other
-2.1594464721459854,-1.9586343501821595,-0.6765970012258061,0,-0.4730096172336213,-0.2745286061543419,0,0,0,-1.4932395459562526,0,0,-0.046138656780856074,0.04281556094580486,-0.03231649533373335,0,1.5841331104054017,1,0,1.9614812877247136,0.22677161985636995,-0.37419537446607254,Other
-2.1594464721459854,-2.2636340345501336,-0.6877172766757892,0,-0.4730096172336213,-0.2736793549725524,0,0,0,-1.5202619303973297,0,0,1.3407659166643864,1.363620558292153,-0.055176873090092754,0,1.7027375478079647,1,0,2.231366248050897,0.3484879638248836,-0.37419537446607254,Other
-2.1594464721459854,-2.4733213175531152,-0.709486411342768,0,-0.4730096172336213,-0.3857736129983427,0,0,0,-1.5768521923488377,0,0,0.47967907715142716,0.04281556094580486,-0.05050571865293758,0,2.1434554506463597,1,0,3.2304747376566016,0.9874750572952918,2.5591194013941605,Other
-2.1594464721459854,-2.2896283258314947,-0.722112373985181,0,-0.4730096172336213,-0.4259315713498363,0,0,0,-1.6135794040560258,0,0,0.790828103193925,1.3007250822280412,-0.023910220955071924,0,2.2283699446905603,1,0,3.4552257333479166,1.1733472570967307,2.779573410658304,Other
-2.1594464721459854,-2.5305087583721106,-0.7487715444576919,0,-0.4730096172336213,-0.5487788526422223,0,0,0,-1.684130669955018,0,0,0.06722571704858113,-0.1458708672465306,0.17095523232252488,0,2.141480089252084,1,0,3.84320954239552,1.7525987141224995,2.4269533668896015,Other
-2.1594464721459854,-2.7609914744001816,-0.7619533718617257,0,-0.4730096172336213,-0.5360897071413577,0,0,0,-1.7180633663955502,0,0,1.5240785211545402,1.363620558292153,0.2224589159012114,0,2.1036138101894433,1,0,3.8784277259169224,1.828152321303749,2.9722379820839637,Other
-2.1594464721459854,-2.762724427152272,-0.7882438487821326,0,-0.4730096172336213,-0.5376159136481566,0,0,0,-1.7831321281633024,0,0,1.2201655189734957,1.6152024625486003,0.3642695664377456,0,2.0043917974784624,1,0,4.073563987546124,2.043504387971492,2.7059114558137103,Other
-2.1594464721459854,-2.7644573799043632,-0.8014697021274656,0,-0.4730096172336213,-0.5842977815808186,0,0,0,-1.8142278628624173,0,0,0.8776603895313663,0.7346657976510349,0.4717083856489934,0,1.9782505247820963,1,0,4.283397479413975,2.2202256388603803,2.754177321533182,Other
-2.1594464721459854,-2.7644573799043632,-0.8272311904301092,0,-0.4730096172336213,-0.7484230456962732,0,0,0,-1.8810627088801535,0,0,-1.0591819973843375,-1.4666758645928788,1.0398723823449365,0,1.7869510560465653,1,0,4.468170007502257,2.907461086248872,2.9867310381815457,Other
-2.1594464721459854,-2.6968722225728237,-0.8396697651199097,0,-0.4730096172336213,-0.7684041727544637,0,0,0,-1.9084046293469,0,0,0.5954554589346822,0.7975612737151467,1.5894388881695836,0,1.4723604481983872,1,0,4.219125954879471,3.4089456802684244,1.6201289228517115,Other
0.3858596146470751,0.3583234793631882,-0.9951524567340454,0,-1.0539743289623582,1.0003317890314924,0,0,0,1.626464079579861,0,0,0.5423912839506903,0.6717703215869231,1.0160620866324284,1,-0.18028739617500583,1,0,-0.42503056124268784,-0.3027320968403329,-0.37419537446607254,Prochloraceae
0.39449981487190494,0.29940308579210234,-0.9951253638470922,0,-0.009682315090063067,1.020381131375025,0,0,0,1.7128683481426532,0,0,-0.7215008838498437,-0.8377211039517606,0.8729921984107258,1,-0.4636216193872897,1,0,-0.5903637258922254,-0.30586238561252566,-0.37419537446607254,Prochloraceae
1.2219402980852703,-0.11997148021386214,-0.9950305387427555,0,-0.009682315090063067,1.0006098711018503,0,0,0,1.799186255617427,0,0,-0.13297094311829735,-0.33455729543886603,0.8759501710715623,0,-0.6083122967079675,1,0,-0.5328883020957458,-0.27594914469119863,-0.37419537446607254,Prochloraceae
-0.03985193287911418,0.14343733810393347,-0.994854434977559,0,0.6945230826529124,0.913765830113565,0,0,0,1.8764362488502282,0,0,-0.24874732490155235,0.10571103700991667,0.9992381974929936,0,0.04633490818717219,1,0,-0.04479245271306945,-0.013366081343648898,-0.37419537446607254,Prochloraceae
-1.037835433614352,0.3098008023046467,-0.9951118174036154,0,-1.8168933536543403,1.032854357141328,0,0,0,1.5401461721050873,0,0,0.4000828146754393,0.6088748455228112,1.097953602515547,1,-0.2686888796239518,1,0,-0.4575220595823445,-0.32380194767883247,-0.37419537446607254,Prochloraceae
0.26344331987285213,-0.19968730681003669,-0.9951118174036154,0,3.8565840583072846,0.966982587698671,0,0,0,1.5401461721050873,0,0,0.25536233744637055,0.48308389339458757,1.1207790876728518,1,-0.2379440116073003,1,0,-0.4119614186066215,-0.32314634421134725,-0.37419537446607254,Prochloraceae
-0.1911765611158515,-1.0245728168052393,-0.9951118174036154,0,5.094793052241423,0.8426301162187199,0,0,0,1.5401461721050873,0,0,-0.32593157942372236,-0.39745277150297786,1.2657508352326945,1,-0.4891162925426658,1,0,-0.34240461995669697,-0.302953379469636,-0.37419537446607254,Prochloraceae
-0.8329738637975952,0.16943162938529524,-0.9991486575596575,0,-1.0539743289623582,1.0971051347353984,0,0,0,1.453957806262342,0,0,-0.48271209642188023,-0.4603482475670897,0.8928011465251231,1,-0.8261080555078809,1,0,-0.6764799899014047,-0.32776728416102735,-0.37419537446607254,Prochloraceae
-0.9729935571607234,0.19196001516247496,-1.003253229933083,0,-1.0539743289623582,1.1199900161343928,0,0,0,1.3675535376995498,0,0,-0.3066355157931799,-0.39745277150297786,0.5727719303754579,1,-1.392045152591113,1,0,-0.7886509889613758,-0.32802033368451317,-0.37419537446607254,Prochloraceae
-1.109783269131392,0.2734087945107405,-1.007330709419555,0,-1.0539743289623582,1.123148002156301,0,0,0,1.281321991312795,0,0,-0.8372772656330987,-0.9635120560799842,0.3665452077134395,1,-1.6515740766989049,1,0,-0.8201810121239067,-0.3280862028325099,2.751385081367593,Other
-1.4478008218523004,0.41897682568636446,-1.0113540031321204,0,-1.8168933536543403,1.123513961197767,0,0,0,1.1949177227500027,0,0,0.5351552600892369,0.04281556094580486,0.29638596324110855,0,-1.6106606025263264,1,0,-0.8189410498207067,-0.32808636027133903,-0.37419537446607254,Other
-0.5072302403680339,0.12784076333511665,-1.0113540031321204,0,3.8946115210487346,1.1210280397800367,0,0,0,1.1949177227500027,0,0,0.52068321236633,0.29439746520225213,0.3323981491077972,0,-1.6546233842808604,1,0,-0.8215558917291544,-0.32808403019539994,-0.37419537446607254,Prochloraceae
